IsoDatetime,wt,storage,solar
2022-07-15T15:25:00,580.976501,-94.776802,890.034607
2022-07-15T15:30:00,259.057465,15.652308,1971.298706
2022-07-15T15:35:00,651.636108,-89.072876,890.559814
2022-07-15T15:40:00,514.2677,15.844918,3220.05957
2022-07-15T15:45:00,250.159805,-9.307049,3424.452393
2022-07-15T15:50:00,632.453003,-9.389511,2847.173096
2022-07-15T15:55:00,582.517578,-85.812378,890.265869
2022-07-15T16:00:00,508.273895,-88.70787,890.651917
2022-07-15T16:05:00,639.755615,-87.861702,889.877991
2022-07-15T16:10:00,528.121155,14.924786,2661.148438
2022-07-15T16:15:00,188.766586,15.840647,2743.574463
2022-07-15T16:20:00,418.871246,16.021679,2390.596924
2022-07-15T16:25:00,616.369202,12.137235,1697.135498
2022-07-15T16:30:00,348.748627,12.284022,1208.735718
2022-07-15T16:35:00,471.05481,16.314283,2361.193359
2022-07-15T16:40:00,428.4198,16.281052,2050.328613
2022-07-15T16:45:00,290.747833,16.297636,1984.71106
2022-07-15T16:50:00,414.436066,12.068418,862.881653
2022-07-15T16:55:00,844.052612,12.176842,785.021606
2022-07-15T17:00:00,182.06044,13.171592,885.171143
2022-07-15T17:05:00,325.291229,13.501581,811.074524
2022-07-15T17:10:00,390.982269,13.555399,641.193787
2022-07-15T17:15:00,195.977203,-11.670401,762.301697
2022-07-15T17:20:00,272.157928,-11.366739,593.442932
2022-07-15T17:25:00,126.2286,-8.557581,429.856445
2022-07-15T17:30:00,198.80484,-8.576247,471.558197
2022-07-15T17:35:00,101.81945,-8.582443,533.903992
2022-07-15T17:40:00,264.781494,-8.680098,544.389526
2022-07-15T17:45:00,43.238071,-8.776828,468.738739
2022-07-15T17:50:00,75.345024,-13.926517,460.706177
2022-07-15T17:55:00,100.855209,-13.351398,464.406189
2022-07-15T18:00:00,241.94545,-12.164676,417.517151
2022-07-15T18:05:00,341.013763,-12.04608,433.464386
2022-07-15T18:10:00,163.17424,-8.552359,400.328003
2022-07-15T18:15:00,125.04895,-8.510003,366.72937
2022-07-15T18:20:00,56.838001,-8.557795,328.647827
2022-07-15T18:25:00,111.944679,-8.537644,357.838623
2022-07-15T18:30:00,134.858368,-8.582563,360.607239
2022-07-15T18:35:00,183.754837,-8.583753,352.127563
2022-07-15T18:40:00,181.769424,-8.598516,379.964081
2022-07-15T18:45:00,114.984978,-12.706426,360.623413
2022-07-15T18:50:00,129.469025,-12.846788,307.623138
2022-07-15T18:55:00,74.48468,-11.786711,303.517731
2022-07-15T19:00:00,104.863243,-11.465541,276.380371
2022-07-15T19:05:00,239.684097,-11.424436,175.294144
2022-07-15T19:10:00,84.86866,-11.474739,196.948135
2022-07-15T19:15:00,53.693233,-11.395026,221.663223
2022-07-15T19:20:00,64.077133,-8.696261,198.198944
2022-07-15T19:25:00,223.849838,-8.698196,164.907013
2022-07-15T19:30:00,114.517921,-8.828579,123.970558
2022-07-15T19:35:00,73.894897,-8.808833,111.763145
2022-07-15T19:40:00,28.685781,-8.890135,150.157318
2022-07-15T19:45:00,17.083267,-13.750818,100.969841
2022-07-15T19:50:00,46.567352,-12.257218,55.77285
2022-07-15T19:55:00,65.194267,-12.062743,53.247944
2022-07-15T20:00:00,132.162735,-8.649868,43.536285
2022-07-15T20:05:00,88.573906,-8.628221,34.128326
2022-07-15T20:10:00,10.805681,-8.629558,29.76091
2022-07-15T20:15:00,126.277313,-8.658693,23.01219
2022-07-15T20:20:00,62.876476,-8.646399,15.035866
2022-07-15T20:25:00,22.575953,-8.689049,8.422122
2022-07-15T20:30:00,25.397409,-8.684254,0.179458
2022-07-15T20:35:00,0.0,-8.753017,-2.833744
2022-07-15T20:40:00,17.893696,-8.750409,-2.845159
2022-07-15T20:45:00,44.90192,-8.75932,-2.874433
2022-07-15T20:50:00,64.794044,-12.696096,-2.827405
2022-07-15T20:55:00,52.906158,-12.773307,-2.851088
2022-07-15T21:00:00,32.479389,-11.556236,-2.837884
2022-07-15T21:05:00,34.526157,-11.456017,-2.815537
2022-07-15T21:10:00,48.64082,-11.308465,-2.825752
2022-07-15T21:15:00,77.505417,-11.395694,-2.811185
2022-07-15T21:20:00,93.204445,-8.814023,-2.865296
2022-07-15T21:25:00,37.727032,-8.808992,-2.881002
2022-07-15T21:30:00,4.883607,-8.8739,-2.885256
2022-07-15T21:35:30,16.784016,-8.894629,-2.906179
2022-07-15T21:40:00,76.347572,-8.889619,-2.913509
2022-07-15T21:45:00,62.57032,-12.284227,-2.736774
2022-07-15T21:50:00,31.081612,-13.653095,-2.735152
2022-07-15T21:55:00,3.914434,-12.235326,-2.752634
2022-07-15T22:00:00,67.542389,-12.490243,-1.307078
2022-07-15T22:05:00,102.103668,-8.66142,-1.284781
2022-07-15T22:10:00,86.768623,-8.68886,-2.732284
