IsoDatetime,SOURCEBUS.1,SOURCEBUS.2,SOURCEBUS.3
2022-07-15T16:55:00,(1.0183315759242197+0j),(-0.5171468438779454+0.8957246085704917j),(-0.5188708775078493-0.898710722411443j)
2022-07-15T17:00:00,(1.0124072901163526+0j),(-0.5147862835508082+0.891635998149559j),(-0.5168053873395225-0.8951331884973669j)
2022-07-15T17:05:00,(1.0145530756840737+0j),(-0.5140778632533245+0.8904089782012039j),(-0.5178209746060518-0.8968922372425157j)
2022-07-15T17:10:00,(1.0117909266913792+0j),(-0.5161882026449297+0.8940641932486783j),(-0.5157318631755947-0.8932737901022908j)
2022-07-15T17:15:00,(1.0142878417408125+0j),(-0.5148990061655424+0.8918312394454406j),(-0.515385756598426-0.8926743159258009j)
2022-07-15T17:20:00,(1.0098614701879154+0j),(-0.512375879748232+0.8874610562967393j),(-0.514526601060486-0.8911862148824846j)
2022-07-15T17:25:00,(1.0100843966926418+0j),(-0.5121638914048146+0.8870938817153283j),(-0.5131243109254238-0.8887573771216044j)
2022-07-15T17:30:00,(1.0106926159981493+0j),(-0.5122269037721657+0.8872030223370855j),(-0.5155002293584422-0.8928725885622317j)
2022-07-15T17:35:00,(1.0123249395101774+0j),(-0.5120055919972688+0.8868196990986511j),(-0.5142410219004125-0.8906915772676548j)
2022-07-15T17:40:00,(1.0121701309714886+0j),(-0.5152202968303365+0.8923877312008616j),(-0.5144383400138691-0.8910333422654152j)
2022-07-15T17:45:00,(1.0102409415419382+0j),(-0.5108462745240038+0.8848117023328534j),(-0.5153048823559719-0.892534237628847j)
2022-07-15T17:50:00,(1.0090070677634626+0j),(-0.5146147783672949+0.8913389424579522j),(-0.5154170776617392-0.8927285655988064j)
2022-07-15T17:55:00,(1.0128729149347686+0j),(-0.5132190203462879+0.8889214186504965j),(-0.517490032799951-0.8963190292200004j)
2022-07-15T18:00:00,(1.0105029423235607+0j),(-0.5153655246336828+0.8926392731349289j),(-0.5170290925054383-0.8955206572106486j)
2022-07-15T18:05:00,(1.0148549311243782+0j),(-0.5140187482014575+0.8903065879278785j),(-0.5184740526265822-0.8980234015553807j)
2022-07-15T18:10:00,(1.0177374894668019+0j),(-0.5156408400608158+0.8931161334428306j),(-0.5180630258092808-0.8973114822245414j)
2022-07-15T18:15:00,(1.0010919510615282+0j),(-0.5118352095085997+0.886524587971556j),(-0.512137875762857-0.8870488213016663j)
2022-07-15T18:20:00,(1.0140460093722117+0j),(-0.5180031132053832+0.897207710550577j),(-0.5191069538020276-0.8991196185474223j)
2022-07-15T18:25:00,(1.0139211074508288+0j),(-0.5183380066913574+0.8977877630834082j),(-0.5183287191129553-0.8977716765257365j)
2022-07-15T18:30:00,(1.0155933871795144+0j),(-0.5175785562573841+0.8964723563459361j),(-0.5190584318192882-0.8990355760080336j)
2022-07-15T18:35:00,(1.0146569473069746+0j),(-0.5159395449195274+0.8936335054345871j),(-0.5208801286041227-0.9021908473953517j)
2022-07-15T18:40:00,(1.0188842792666353+0j),(-0.5167761312261889+0.895082515422641j),(-0.5206990243926098-0.9018771656995469j)
2022-07-15T18:45:00,(1.01768208165678+0j),(-0.5182723665431467+0.8976740710116909j),(-0.5205440994683614-0.9016088278593898j)
2022-07-15T18:50:00,(1.019181418285199+0j),(-0.5174477459387717+0.8962457862279454j),(-0.5206267146233592-0.9017519215053211j)
2022-07-15T18:55:00,(1.0181759744391023+0j),(-0.518069555665741+0.8973227922676964j),(-0.5200891468022998-0.9008208267267322j)
2022-07-15T19:00:00,(1.0185126031119094+0j),(-0.5161864430543053+0.8940611455483163j),(-0.5192829830498457-0.8994245101482613j)
2022-07-15T19:05:00,(1.015847871831759+0j),(-0.5180211493757779+0.8972389501140746j),(-0.5205113249291142-0.9015520606922192j)
2022-07-15T19:10:00,(1.0166082455770813+0j),(-0.5192926815786182+0.8994413084928541j),(-0.5187552124041882-0.8985103845752391j)
2022-07-15T19:15:00,(1.017348474851998+0j),(-0.5173185956449313+0.8960220913572011j),(-0.5204128212154087-0.9013814472553466j)
2022-07-15T19:20:00,(1.0180641715893246+0j),(-0.5178164515197228+0.8968844030271866j),(-0.5211054636383583-0.902581139123373j)
2022-07-15T19:25:00,(1.021731567258979+0j),(-0.5182673011020517+0.8976652974103515j),(-0.5219817312823423-0.9040988792037821j)
2022-07-15T19:30:00,(1.01997453440308+0j),(-0.518727363067699+0.8984621481094828j),(-0.5193583329219837-0.8995550199551483j)
2022-07-15T19:35:00,(1.022312437780781+0j),(-0.5158070676113439+0.893404048005963j),(-0.5209847875514633-0.9023721220096124j)
2022-07-15T19:40:00,(1.0203397015659306+0j),(-0.5161840944176862+0.8940570775903636j),(-0.5209487985069357-0.9023097871559745j)
2022-07-15T19:45:00,(1.0180727629854003+0j),(-0.5157414629583632+0.8932904174137878j),(-0.5218315921159883-0.9038388305394509j)
2022-07-15T19:50:00,(1.0161077364433602+0j),(-0.51725419415653+0.8959105447072071j),(-0.52028454734872-0.9011592704009584j)
2022-07-15T19:55:00,(1.0163859515667117+0j),(-0.5188726778948858+0.8987138407732631j),(-0.5213652294174355-0.9030310666508026j)
2022-07-15T20:00:00,(1.0188095714115917+0j),(-0.517582319974704+0.8964788752955597j),(-0.5194816421848882-0.8997685978635427j)
2022-07-15T20:05:00,(1.014084159015661+0j),(-0.5186919053900136+0.8984007336102132j),(-0.5175662359925944-0.8964510170213578j)
2022-07-15T20:10:00,(1.0171840961197003+0j),(-0.5176627008702281+0.8966180990905653j),(-0.5191870676115726-0.8992583797359421j)
2022-07-15T20:15:00,(1.0241569854023729+0j),(-0.5178153290391819+0.8968824588338594j),(-0.5204429731581295-0.9014336719520862j)
2022-07-15T20:20:00,(1.018479444935075+0j),(-0.5180305876382689+0.8972552976642441j),(-0.5204740471744157-0.9014874937270889j)
2022-07-15T20:25:00,(1.0220242726645052+0j),(-0.5175338834782741+0.8963949808228022j),(-0.521135732258539-0.9026335659114012j)
2022-07-15T20:30:00,(1.024474465368991+0j),(-0.5181398554264017+0.8974445550249207j),(-0.5232189420040395-0.9062417910334307j)
2022-07-15T20:35:00,(1.0260249889964779+0j),(-0.519432999408013+0.8996843461025736j),(-0.523031372180748-0.905916910569523j)
2022-07-15T20:40:00,(1.027370351893703+0j),(-0.521524479022079+0.9033068950571305j),(-0.5243337271574202-0.9081726555586095j)
2022-07-15T20:45:00,(1.029611964311277+0j),(-0.5226214385741665+0.9052068847351941j),(-0.5258120461434046-0.9107331791521281j)
2022-07-15T20:50:00,(1.0306417784444983+0j),(-0.5236035635239861+0.9069079750476625j),(-0.525889569670739-0.910867453840253j)
2022-07-15T20:55:00,(1.0298888669788966+0j),(-0.5230882417761619+0.9060154115981857j),(-0.5270463456039673-0.9128710485295778j)
2022-07-15T21:00:00,(1.0287317309441484+0j),(-0.525102070016656+0.9095034644284384j),(-0.5268514579326128-0.9125334931810227j)
2022-07-15T21:05:00,(1.028532323730593+0j),(-0.523154562073615+0.9061302817229477j),(-0.5243095367639736-0.9081307565681048j)
2022-07-15T21:10:00,(1.0277392876092581+0j),(-0.521259613638206+0.9028481347550961j),(-0.524844251779808-0.9090569101431001j)
2022-07-15T21:15:00,(1.0269058046332435+0j),(-0.523182269226253+0.9061782719190495j),(-0.5245277588806863-0.9085087283615865j)
2022-07-15T21:20:00,(1.0279604179540145+0j),(-0.5245753734459919+0.9085911992078762j),(-0.5249431598005111-0.9092282238602339j)
2022-07-15T21:25:00,(1.0292888970679797+0j),(-0.522790381308226+0.9054995021341546j),(-0.5256107866637842-0.9103845875079207j)
2022-07-15T21:30:00,(1.0284895308622832+0j),(-0.5243403526988448+0.9081841313329847j),(-0.5262823622028915-0.9115477904627751j)
2022-07-15T21:35:30,(1.0300014704802776+0j),(-0.5246316783802498+0.9086887222147276j),(-0.5260320730753485-0.9111142769772885j)
2022-07-15T21:40:00,(1.0324772287347928+0j),(-0.5264609471363989+0.9118571086410759j),(-0.5265214741928271-0.9119619445780422j)
2022-07-15T21:45:00,(1.0173006161543714+0j),(-0.5165242715928058+0.8946462817412457j),(-0.5182241089138845-0.897590486345956j)
2022-07-15T21:50:00,(1.0177449566647134+0j),(-0.5173761649715799+0.8961218043559142j),(-0.5183205132462372-0.8977574635476605j)
2022-07-15T21:55:00,(1.0214972515932526+0j),(-0.5166883004650484+0.8949303880818784j),(-0.5210886856941446-0.9025520788715484j)
2022-07-15T22:00:00,(1.0155082084814506+0j),(-0.5152160498911668+0.8923803752864429j),(-0.5177908705557177-0.8968400954978234j)
2022-07-15T22:05:00,(1.0104947269565465+0j),(-0.5105668857351833+0.8843277867555515j),(-0.5144397307968642-0.891035751172225j)
2022-07-15T22:10:00,(1.0175702239678888+0j),(-0.5129619534221042+0.8884761656768646j),(-0.5162896270060925-0.8942398653953375j)
2022-07-15T22:15:00,(1.0224822891113179+0j),(-0.5184244202499075+0.8979374357572797j),(-0.521314830012578-0.9029437723209182j)
2022-07-15T22:20:00,(1.0227764119652567+0j),(-0.5193415338092777+0.8995259230384194j),(-0.5215294148955295-0.9033154442407264j)
2022-07-15T22:25:00,(1.0246227240638697+0j),(-0.5197631225625521+0.90025613617899j),(-0.5229008753938289-0.9056908835043547j)
2022-07-15T22:30:00,(1.0266787409593112+0j),(-0.5199617057026059+0.9006000922670899j),(-0.5224790424968915-0.9049602474945552j)
2022-07-15T22:35:00,(1.0229293953479426+0j),(-0.5199949580916534+0.9006576870943933j),(-0.5221450164225744-0.9043816973627852j)
2022-07-15T22:40:00,(1.026116940843063+0j),(-0.5212745798892684+0.9028740570623349j),(-0.5228827665682988-0.9056595180984712j)
2022-07-15T22:45:00,(1.0252248387518295+0j),(-0.5201804508209692+0.9009789699260027j),(-0.5224153416426865-0.9048499143785868j)
2022-07-15T22:50:00,(1.0254932130033831+0j),(-0.5215684454581044+0.903383047158154j),(-0.5236698418722414-0.9070227725142825j)
2022-07-15T22:55:00,(1.0266060603632639+0j),(-0.521293307843501+0.9029064948305878j),(-0.5240887914264329-0.9077484144279504j)
2022-07-15T23:00:00,(1.024610122746722+0j),(-0.5202517732237291+0.9011025039513008j),(-0.5234859031083342-0.9067041812297136j)
2022-07-15T23:05:00,(1.0260961061528482+0j),(-0.5195235700428332+0.899841219043756j),(-0.5235782952341806-0.9068642090858989j)
2022-07-15T23:10:00,(1.026480197410137+0j),(-0.5210589103460338+0.9025005064558076j),(-0.5237549160243323-0.9071701252681146j)
2022-07-15T23:15:00,(1.0275971799877852+0j),(-0.5212617772077072+0.9028518821673979j),(-0.5236488906208134-0.9069864838823269j)
2022-07-15T23:20:00,(1.0276144977863917+0j),(-0.5214517202976626+0.9031808732497474j),(-0.5240745268350158-0.9077237074308668j)
2022-07-15T23:25:00,(1.0279908919092053+0j),(-0.5217232821952058+0.9036512322536918j),(-0.5239507317295921-0.9075092880185446j)
2022-07-15T23:30:00,(1.0295150892315916+0j),(-0.5223970506015849+0.9048182333660754j),(-0.5244588954867521-0.9083894534645106j)
2022-07-15T23:35:00,(1.0307283923438046+0j),(-0.5231856455789742+0.9061841199335071j),(-0.5253968514537468-0.9100140408546079j)
2022-07-15T23:40:00,(1.016513225641626+0j),(-0.5156821219130128+0.8931876357082663j),(-0.5178903339671086-0.8970123711798466j)
2022-07-15T23:45:00,(1.0190136125410674+0j),(-0.5170756899182346+0.8956013662971132j),(-0.5191496480779271-0.8991935672024725j)
2022-07-15T23:50:00,(1.0211893730437027+0j),(-0.5184354840553214+0.8979565988303815j),(-0.5199308118649635-0.9005465825706526j)
2022-07-15T23:55:00,(1.0212348947796377+0j),(-0.5192870265731445+0.8994315137360566j),(-0.5209448661621809-0.9023029761350667j)
