IsoDatetime,SOURCEBUS.1,SOURCEBUS.2,SOURCEBUS.3,SS13_1.1,SS13_1.2,SS13_1.3,T02.1,T02.2,T02.3,T02_LV.1,T02_LV.2,T02_LV.3,T01.1,T01.2,T01.3,T01_LV.1,T01_LV.2,T01_LV.3,SS03.1,SS03.2,SS03.3,SS03_LV.1,SS03_LV.2,SS03_LV.3,SS04.1,SS04.2,SS04.3,SS04_LV.1,SS04_LV.2,SS04_LV.3,SS05.1,SS05.2,SS05.3,SS05_LV.1,SS05_LV.2,SS05_LV.3,SS14.1,SS14.2,SS14.3,SS14_LV.1,SS14_LV.2,SS14_LV.3,SS15.1,SS15.2,SS15.3,SS15_LV.1,SS15_LV.2,SS15_LV.3,SS16.1,SS16.2,SS16.3,SS16_LV.1,SS16_LV.2,SS16_LV.3,SS18.1,SS18.2,SS18.3,SS18_LV.1,SS18_LV.2,SS18_LV.3,SS19.1,SS19.2,SS19.3,SS19_LV.1,SS19_LV.2,SS19_LV.3,SS21.1,SS21.2,SS21.3,SS21_LV.1,SS21_LV.2,SS21_LV.3,SS24.1,SS24.2,SS24.3,SS24_LV.1,SS24_LV.2,SS24_LV.3,SS11.1,SS11.2,SS11.3,SS11_LV.1,SS11_LV.2,SS11_LV.3,SS33.1,SS33.2,SS33.3,SS33_LV.1,SS33_LV.2,SS33_LV.3,SS29.1,SS29.2,SS29.3,SS29_LV.1,SS29_LV.2,SS29_LV.3,SS27.1,SS27.2,SS27.3,SS27_LV.1,SS27_LV.2,SS27_LV.3,SS26.1,SS26.2,SS26.3,SS26_LV.1,SS26_LV.2,SS26_LV.3,SS28.1,SS28.2,SS28.3,SS28_LV.1,SS28_LV.2,SS28_LV.3,SS25.1,SS25.2,SS25.3,SS25_LV.1,SS25_LV.2,SS25_LV.3,RMU1.1,RMU1.2,RMU1.3,SS30.1,SS30.2,SS30.3,RMU2.1,RMU2.2,RMU2.3,TX3.1,TX3.2,TX3.3,TX4.1,TX4.2,TX4.3,TX5.1,TX5.2,TX5.3,SS13_2.1,SS13_2.2,SS13_2.3,SS01.1,SS01.2,SS01.3,SS02.1,SS02.2,SS02.3,SS06.1,SS06.2,SS06.3,SS08.1,SS08.2,SS08.3,T07.1,T07.2,T07.3,T08.1,T08.2,T08.3,SS17.1,SS17.2,SS17.3,SS22.1,SS22.2,SS22.3,SS12.1,SS12.2,SS12.3,SS23.1,SS23.2,SS23.3,SS34.1,SS34.2,SS34.3
2022-09-17T04:00:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9410864865868748,0.9376908746620439,0.9470398352047201,1.0,1.0,1.0,0.9687284279018817,0.9668729324180414,0.974131691554568,1.0,1.0,1.0,0.9445472109021663,0.9386429823168507,0.9502190104263664,1.0,1.0,1.0,0.9477277922954873,0.9380751990159177,0.9501123545710506,1.0,1.0,1.0,0.9356188072086343,0.9377763475901431,0.9481250502605052,1.0,1.0,1.0,0.9192936246416953,0.9214475906601504,0.9241685079194467,1.0,1.0,1.0,0.946463596776892,0.9458872416814519,0.9528277406859882,1.0,1.0,1.0,0.9458598142507311,0.9409952356533406,0.9522130089015274,1.0,1.0,1.0,0.9673083259761791,0.9625316498961699,0.9783062035678967,1.0,1.0,1.0,0.9717045799297483,0.9676114835729042,0.9771050760537375,1.0,1.0,1.0,0.9162641715414847,0.9125275920301548,0.9255491336641184,1.0,1.0,1.0,0.9740144497930018,0.9656031056198511,0.980201950338639,1.0,1.0,1.0,0.9418347328935476,0.9417404483203308,0.9518141434787123,1.0,1.0,1.0,0.9699369330251688,0.9676552193518333,0.9793370276245125,1.0,1.0,1.0,0.9200930584151608,0.919993056094291,0.925237284613907,1.0,1.0,1.0,1.0201661690181105,1.0159124518836344,1.025386688475752,1.0,1.0,1.0,0.9736557359162196,0.966234789588181,0.9792233908076537,1.0,1.0,1.0,0.9421436324766799,0.9440398692292093,0.9472347367544118,1.0,1.0,1.0,0.9381664276935362,0.9374988446632306,0.946315956044313,1.0,1.0,1.0,1.0,1.0,1.0,1.0123115750572587,1.0199485526967405,1.0317370138266964,1.0132090401236993,1.0232000544765028,1.0325309242512573,1.0,1.0,1.0,1.0110433824301628,1.0247090428730476,1.0276336075559507,1.0,1.0,1.0,1.0,1.0,1.0,1.0144559879429684,1.0255360935758453,1.023033211218405,1.0100568106247567,1.0202993384863166,1.0324673953449042,1.0117542051030926,1.0237105835669456,1.024289362495303,1.0164047176818283,1.0210573833184307,1.0277502523419346,1.0080051325680581,1.0186991161930554,1.0192934248057246,1.0145466265035863,1.0276170327978964,1.0271647413824936,1.0095519956930115,1.023734658802335,1.028327096699929,1.0098558388876195,1.0253629433293614,1.0266271452306592,1.0107213415303384,1.0276164950718503,1.0276181345039976,1.0,1.0,1.0
2022-09-17T04:07:30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411337359980434,0.938449775438104,0.9453305800197149,1.0,1.0,1.0,0.9719159622133773,0.9585045042198878,0.978345018169012,1.0,1.0,1.0,0.9425834755399222,0.9409293777184138,0.9487388730502538,1.0,1.0,1.0,0.9471421844564168,0.9383656605709108,0.9516199104557441,1.0,1.0,1.0,0.9425719121852264,0.9418764654520034,0.9465882875585023,1.0,1.0,1.0,0.9193212597009861,0.9218378945893178,0.9237408440474997,1.0,1.0,1.0,0.9439971954722676,0.9438692016108752,0.9519555255915377,1.0,1.0,1.0,0.9443634072425618,0.9388890571312316,0.9471871744133287,1.0,1.0,1.0,0.9680241677922089,0.9724682204265432,0.9768832071994097,1.0,1.0,1.0,0.9726866338244464,0.9675728627286333,0.9783852833622964,1.0,1.0,1.0,0.9167905251889139,0.9192232319911553,0.9226292274532323,1.0,1.0,1.0,0.9722881089124985,0.9686780995802806,0.9817853766964609,1.0,1.0,1.0,0.9427406807811834,0.9367076792995213,0.9460779226756687,1.0,1.0,1.0,0.9718594092150269,0.9662990577342444,0.9726403217012508,1.0,1.0,1.0,0.920328861594505,0.9159459603613438,0.9292545344752473,1.0,1.0,1.0,1.0164223184237307,1.0168245986282278,1.0254585091765993,1.0,1.0,1.0,0.9752950125787466,0.9670994249911085,0.9803181804852223,1.0,1.0,1.0,0.9464012368163462,0.9413178461434395,0.9476829849814367,1.0,1.0,1.0,0.9423334788408989,0.9391997005473293,0.94898803840496,1.0,1.0,1.0,1.0,1.0,1.0,1.0113760904523867,1.0272773019548809,1.031184375554551,1.0119944460328527,1.0296115121930847,1.0358693093437368,1.0,1.0,1.0,1.0130510689908898,1.0164876493032915,1.0320601843524972,1.0,1.0,1.0,1.0,1.0,1.0,1.0099396914486476,1.0189320243997433,1.0310250371254521,1.0050651974046505,1.0202764760378007,1.0270955442872107,1.009286655131257,1.0221661202051149,1.0305511403584602,1.0145655771633562,1.0226081816762542,1.0337248822874028,1.0107519311229018,1.0268810473377412,1.027489000313417,1.0127032746139053,1.0245027978409127,1.0332203669906725,1.0102870075315102,1.0218984387200625,1.0256953772333885,1.0124528387456422,1.0260875313511366,1.0269031282036405,1.0113484160215207,1.029902138232464,1.0299970495230297,1.0,1.0,1.0
2022-09-17T04:10:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9459129073642942,0.9394701796370827,0.9448806092653058,1.0,1.0,1.0,0.9730505973259956,0.9660045688831511,0.9738466129426601,1.0,1.0,1.0,0.9456216208313614,0.9397683153798243,0.950355057176269,1.0,1.0,1.0,0.9428301916152272,0.9389502647519781,0.9486426190696909,1.0,1.0,1.0,0.9405245983754144,0.9392807815555262,0.9494171362226492,1.0,1.0,1.0,0.9184162696404926,0.9142067415667726,0.9271630821687336,1.0,1.0,1.0,0.9448962566263825,0.947176937549308,0.9519592863949098,1.0,1.0,1.0,0.9433764039150496,0.9406227853954067,0.9494256485977199,1.0,1.0,1.0,0.9721775126013522,0.9670325083041938,0.9779969658141925,1.0,1.0,1.0,0.9692035391568083,0.9666169438866082,0.9768576255398963,1.0,1.0,1.0,0.9180457567206084,0.9161192480691601,0.92204453585562,1.0,1.0,1.0,0.9720884511518981,0.9656709414141341,0.9694692846020565,1.0,1.0,1.0,0.9467853419278236,0.9443053002268964,0.9417329421738049,1.0,1.0,1.0,0.971267854156747,0.9661224614332767,0.973890892454987,1.0,1.0,1.0,0.9197958861913712,0.9222606373702551,0.9205727744304353,1.0,1.0,1.0,1.0199775974449667,1.018307608532182,1.027686343231187,1.0,1.0,1.0,0.96901576490347,0.9653185641534624,0.9748142890409408,1.0,1.0,1.0,0.9398784175614655,0.9379638138001362,0.9460771315299104,1.0,1.0,1.0,0.9434235112767198,0.9445969329967882,0.9534368374286035,1.0,1.0,1.0,1.0,1.0,1.0,1.014459082257044,1.0247513448095178,1.0262352873222493,1.0120672423292973,1.0303004085903074,1.0316442171177616,1.0,1.0,1.0,1.0125317760282233,1.0222083876945696,1.033806681929993,1.0,1.0,1.0,1.0,1.0,1.0,1.0145009258545696,1.0238370752433628,1.0302822322555945,1.0104267890785563,1.0250627765874716,1.022374743197802,1.0102079034899571,1.0232722192206898,1.0285678740461273,1.0099366246216046,1.0226928235368038,1.0275486312999724,1.0062262734459786,1.0232929364951437,1.0304484887923155,1.0107677223883131,1.029066169436051,1.0290356418710636,1.0094957768818138,1.0259925818893003,1.0297664768621577,1.016196311218179,1.022366042690745,1.0399259502060478,1.0170527426996931,1.0219283745824679,1.03305074772686,1.0,1.0,1.0
2022-09-17T04:15:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9432212349980877,0.9423770073448121,0.9466498645646159,1.0,1.0,1.0,0.9644774293800247,0.9682955504095627,0.9791000064827515,1.0,1.0,1.0,0.9412914998824868,0.9351285613616827,0.9525600094865297,1.0,1.0,1.0,0.9404192216581132,0.9383434266368998,0.950207252209713,1.0,1.0,1.0,0.9423835669500789,0.9400081261317198,0.9453466013900034,1.0,1.0,1.0,0.9233361448810721,0.9191831695918159,0.9260592041439758,1.0,1.0,1.0,0.94998345000222,0.9413283097254007,0.9514969491714809,1.0,1.0,1.0,0.9471221346440288,0.9389078860329091,0.9467545347695361,1.0,1.0,1.0,0.9709119925451358,0.9651154767009515,0.9735655094345838,1.0,1.0,1.0,0.9743305056898376,0.9672692956877863,0.9769930657020864,1.0,1.0,1.0,0.923327816621584,0.9124711518345099,0.9254934567698822,1.0,1.0,1.0,0.9689188174255653,0.966986934536385,0.9709052476034735,1.0,1.0,1.0,0.9443274499302186,0.9388227943870636,0.9485369327081895,1.0,1.0,1.0,0.9723904065569362,0.9657429248187686,0.970243473151775,1.0,1.0,1.0,0.9221742769417235,0.9146698352281548,0.9279422735751713,1.0,1.0,1.0,1.0210414560092405,1.0137921547323463,1.0253087145119288,1.0,1.0,1.0,0.966410719782668,0.9664454314934562,0.9802198602846357,1.0,1.0,1.0,0.9422697675151986,0.9402810296696671,0.9481156495096138,1.0,1.0,1.0,0.94613061679862,0.9380867763426816,0.950373923283006,1.0,1.0,1.0,1.0,1.0,1.0,1.0141947319805014,1.0250725951722957,1.0303043088321646,1.0131042555352197,1.0234225628021418,1.0274695616863307,1.0,1.0,1.0,1.0163694533732401,1.0201231520086835,1.0282521897076278,1.0,1.0,1.0,1.0,1.0,1.0,1.0097444199183114,1.0234395521680952,1.029663466277521,1.0115634139508671,1.025381275024788,1.026632727213506,1.0112492107116984,1.0219058583098612,1.0255732113251617,1.0150377858344464,1.0184675393457894,1.0224749851094357,1.0107659902457797,1.0289228723734039,1.024421492592714,1.0168559654268126,1.02377735970129,1.0292126313936982,1.0144841554728514,1.0231999214008656,1.0305626605476876,1.0137067571024727,1.0211550242937288,1.03084160561518,1.0137446155685257,1.0189782201149438,1.0270117116082402,1.0,1.0,1.0
2022-09-17T04:20:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.935082443836022,0.9368415473775312,0.9463111237676521,1.0,1.0,1.0,0.9622481460584498,0.9628555293044146,0.9761639125803263,1.0,1.0,1.0,0.93815417590944,0.9355234618681593,0.950887588782813,1.0,1.0,1.0,0.9421122697543454,0.933389933883479,0.9514117607655208,1.0,1.0,1.0,0.9339539461385843,0.9355481980545783,0.944111129796967,1.0,1.0,1.0,0.915106405958207,0.9180316978335669,0.9283918540817793,1.0,1.0,1.0,0.9416466760891199,0.9471200010888045,0.9457512243221383,1.0,1.0,1.0,0.9446398326211474,0.9366409045070446,0.9461077214193759,1.0,1.0,1.0,0.9647016803489372,0.9594452242860724,0.9752122662097349,1.0,1.0,1.0,0.9668457422661865,0.9673573174872826,0.9720141354786194,1.0,1.0,1.0,0.9163788246238923,0.9175608876384796,0.9210192292640345,1.0,1.0,1.0,0.9718138918340953,0.9685129317162451,0.9762424625779571,1.0,1.0,1.0,0.9410030977487448,0.9421144386385493,0.9436686668307085,1.0,1.0,1.0,0.9640968980739114,0.9677762010373195,0.97320571111842,1.0,1.0,1.0,0.9245946388841354,0.9137751833926056,0.9191081024276424,1.0,1.0,1.0,1.0158574853372278,1.0117442919132125,1.0267426684618444,1.0,1.0,1.0,0.9629892395747909,0.9623001349887752,0.9719472516093123,1.0,1.0,1.0,0.938466441071942,0.9393700782157156,0.9453979214098738,1.0,1.0,1.0,0.940616578138035,0.9427002133132375,0.9478362663991847,1.0,1.0,1.0,1.0,1.0,1.0,1.012777863869699,1.0271502982991878,1.0259266121467752,1.0127765094383712,1.0237833888047656,1.0244754689915403,1.0,1.0,1.0,1.0123567034972403,1.0245187667243367,1.0291006186701153,1.0,1.0,1.0,1.0,1.0,1.0,1.01032894946495,1.0249876790059218,1.0275689978781304,1.0111070703450347,1.0189433081048154,1.0251071157299247,1.0118122664422402,1.02202206111793,1.0272301723598563,1.007554529780294,1.0181655437746182,1.0258095184838827,1.009299908249784,1.0205035651197,1.027017605795517,1.0133642797030045,1.015807179945742,1.0280791353240877,1.0134070694949273,1.0185140089240006,1.0253573219071155,1.010024064538458,1.027694666285063,1.0282067685733984,1.0099839603225327,1.0176200202412695,1.0265787374825897,1.0,1.0,1.0
2022-09-17T04:25:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9412337812070751,0.9379202748344692,0.9448273881298664,1.0,1.0,1.0,0.9630436917795269,0.9643863696907672,0.9749626610404295,1.0,1.0,1.0,0.9395522213156574,0.9336448640878463,0.9458349776397381,1.0,1.0,1.0,0.9490228767166081,0.9397421336751436,0.942694868634989,1.0,1.0,1.0,0.9435600780677812,0.937500489178589,0.9441366016480877,1.0,1.0,1.0,0.9251072559201123,0.9158697893374604,0.9242991187641677,1.0,1.0,1.0,0.9457809398871231,0.9421758612596041,0.950809259426561,1.0,1.0,1.0,0.9437946630091284,0.9376185708472652,0.9461899944378199,1.0,1.0,1.0,0.9667548176866319,0.9717276003617278,0.9711038051077733,1.0,1.0,1.0,0.9749645878124071,0.9679286917723581,0.9754018057188254,1.0,1.0,1.0,0.917772509527027,0.9153721608184681,0.9229856291836689,1.0,1.0,1.0,0.9736067605119769,0.9650827830299062,0.9787128930230787,1.0,1.0,1.0,0.9442246151987753,0.9437032046904904,0.9468481075290204,1.0,1.0,1.0,0.9710566626095462,0.9698427660817787,0.9724310550372981,1.0,1.0,1.0,0.9175805808434532,0.9207487644679954,0.9275835620657571,1.0,1.0,1.0,1.0161473652108342,1.0136858708609269,1.0238724304635993,1.0,1.0,1.0,0.9671627470094547,0.9661198910874123,0.9724700037410807,1.0,1.0,1.0,0.9422149073918656,0.9381181505042167,0.9458724149443839,1.0,1.0,1.0,0.9401545594732735,0.9379608625466106,0.9490265838615134,1.0,1.0,1.0,1.0,1.0,1.0,1.0122487806673195,1.0191673543927982,1.0303125014340504,1.0145847875397942,1.0226726749698538,1.0304814322859592,1.0,1.0,1.0,1.017865636364699,1.019797895908003,1.0264381813792973,1.0,1.0,1.0,1.0,1.0,1.0,1.0073360731852066,1.023117085918946,1.0256530440534521,1.0060311589588773,1.0190276287660045,1.02938971207594,1.0117811944351782,1.0210123745997124,1.0308236440429328,1.0086748814029707,1.0206728788731705,1.0257418264507712,1.0109694527752584,1.0184484305322616,1.0273787482058654,1.0117899799432133,1.0222011973645417,1.0283523365312108,1.0152951663543013,1.0184671134002163,1.0349007954096725,1.016049908254448,1.0229026983649683,1.0270484313170152,1.0120308789156383,1.021838527808092,1.0294126344727774,1.0,1.0,1.0
2022-09-17T04:30:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9395715864655875,0.9384001617943758,0.9435721129328342,1.0,1.0,1.0,0.9634716534275616,0.9641451736035924,0.9729813711928309,1.0,1.0,1.0,0.9431478026753585,0.9383916805110913,0.9482422531244001,1.0,1.0,1.0,0.9428534271810164,0.939220340236329,0.9464332796918561,1.0,1.0,1.0,0.9394514640767367,0.937094807548273,0.942630152334466,1.0,1.0,1.0,0.9145828280015174,0.9244376774882507,0.9239624298232301,1.0,1.0,1.0,0.9444788494289207,0.9424774428072369,0.9429702899606293,1.0,1.0,1.0,0.946274923485626,0.9354865228271771,0.9466449664866629,1.0,1.0,1.0,0.9694721152232103,0.9688349763937039,0.96765111202723,1.0,1.0,1.0,0.9681986536341084,0.9614009508636653,0.9729978441812418,1.0,1.0,1.0,0.9203045953991708,0.9203077096934397,0.9206837618128189,1.0,1.0,1.0,0.9737992783966833,0.965498604696872,0.9678585093634449,1.0,1.0,1.0,0.9405430734210632,0.943307167697689,0.9382278272710359,1.0,1.0,1.0,0.9719077822680631,0.9655841377846136,0.9792547574179381,1.0,1.0,1.0,0.9229349495879267,0.9123213472151627,0.9225254237381435,1.0,1.0,1.0,1.0203899174928095,1.013678802314249,1.0190499068593817,1.0,1.0,1.0,0.9717923362934673,0.9658319957578964,0.9751314453886897,1.0,1.0,1.0,0.9384835574744771,0.9422008662932321,0.9432241072210099,1.0,1.0,1.0,0.9464989713643326,0.9392257510998017,0.9448329179970307,1.0,1.0,1.0,1.0,1.0,1.0,1.0124927894325644,1.0203251350003,1.0300860834297145,1.0135844527969031,1.018407990569171,1.0257735164007293,1.0,1.0,1.0,1.014528065783857,1.0214524901674222,1.0290320540425966,1.0,1.0,1.0,1.0,1.0,1.0,1.00433753901513,1.0171229553527956,1.0241214834807664,1.0158482708779148,1.0151021638711064,1.0281339268127028,1.0138785243519803,1.0196138020529553,1.0240547562729019,1.0153120411981695,1.0144576400441865,1.0257362549179143,1.0102695115750386,1.0156132336616188,1.0292804156527176,1.0145171394006298,1.0210895325481881,1.0279405920005182,1.0073191033309854,1.0189480538832252,1.0306078903135494,1.0122447843529483,1.0200897937012212,1.0265139877125768,1.0130165861146025,1.0250142472603139,1.031489391601947,1.0,1.0,1.0
2022-09-17T04:35:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9401731026163266,0.9355801885303852,0.9407692810290683,1.0,1.0,1.0,0.9631084575291111,0.9618400139195719,0.9707739854181202,1.0,1.0,1.0,0.939066400517861,0.9340900185044033,0.9482795603895351,1.0,1.0,1.0,0.9393309021010958,0.9363323549337339,0.9394817257949016,1.0,1.0,1.0,0.9402503578019603,0.9376429052748557,0.942745225693537,1.0,1.0,1.0,0.9206319838249736,0.9134157825840772,0.920737700281536,1.0,1.0,1.0,0.9451415651088628,0.9359072960418177,0.941329653796294,1.0,1.0,1.0,0.9412096614274823,0.9316665494589045,0.9434787540019722,1.0,1.0,1.0,0.9633896773191118,0.9611316583459549,0.9729482282507708,1.0,1.0,1.0,0.970375901924299,0.9670691115670641,0.9671056193778393,1.0,1.0,1.0,0.9133124264934219,0.9117047065786499,0.9234394561514726,1.0,1.0,1.0,0.9589299812133668,0.9594932128390234,0.9669380493517997,1.0,1.0,1.0,0.9407446042791856,0.9300587214420999,0.9463360943008493,1.0,1.0,1.0,0.9691339588108915,0.9684233779496159,0.9712640726612173,1.0,1.0,1.0,0.9158613989265733,0.9184635301451526,0.9186182042594195,1.0,1.0,1.0,1.0173099654051572,1.0094304688830686,1.014020687559079,1.0,1.0,1.0,0.964981158762802,0.961729889296393,0.9706743025041784,1.0,1.0,1.0,0.9369094103017018,0.93303200413809,0.9387010684212924,1.0,1.0,1.0,0.9431444445340609,0.932240597083774,0.9422973997475648,1.0,1.0,1.0,1.0,1.0,1.0,1.0113155043077935,1.0150681013075866,1.0284981938285307,1.0161373139232974,1.0187559063405724,1.0251746688427836,1.0,1.0,1.0,1.0097895299343729,1.0142039335149307,1.0257957414934038,1.0,1.0,1.0,1.0,1.0,1.0,1.0031283652452254,1.0099094833884588,1.0232434910527737,1.0105576855732414,1.0140621236269323,1.0275815312789607,1.0053168842727613,1.016359899287326,1.0214082492558967,1.0111154166083713,1.0151342225834485,1.025756167511298,1.0075324896850566,1.0143732265089656,1.0277845802316254,1.0107642403854615,1.0121736101451715,1.0333277725246415,1.0104579041001032,1.0100999118789962,1.0287864904487425,1.0102222444264297,1.018975427653645,1.0263436427464923,1.0074957868963432,1.0203306886571595,1.0243615448810892,1.0,1.0,1.0
2022-09-17T04:40:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9325315596763183,0.9339598392586544,0.9416758995355649,1.0,1.0,1.0,0.9657340769442294,0.9616743153050745,0.9672949403129942,1.0,1.0,1.0,0.936328918819941,0.9342734071730266,0.9425121028250073,1.0,1.0,1.0,0.9364119837957894,0.9345870648832567,0.9436988094350692,1.0,1.0,1.0,0.9430934765459748,0.9365251938401881,0.9388413849806492,1.0,1.0,1.0,0.9183459615506571,0.915104714225556,0.9196141064503436,1.0,1.0,1.0,0.9417834498551622,0.9457994475233086,0.9447365320701098,1.0,1.0,1.0,0.9403663395738383,0.9343842881606859,0.9424873502892746,1.0,1.0,1.0,0.9657419847182103,0.9627236720695583,0.9658480500577272,1.0,1.0,1.0,0.9614938850543242,0.9624259056714562,0.9740394296392046,1.0,1.0,1.0,0.912761839002657,0.9081061364456989,0.9208146616290942,1.0,1.0,1.0,0.9631946019957803,0.9660096310713117,0.9739139616064026,1.0,1.0,1.0,0.9392268540944705,0.9340712511245115,0.9459528581522944,1.0,1.0,1.0,0.9661700430901976,0.9642868759378977,0.9668400895108388,1.0,1.0,1.0,0.9149412833970925,0.9115192953380019,0.9177142488967097,1.0,1.0,1.0,1.0109134788084047,1.0194321631779348,1.0220533211613614,1.0,1.0,1.0,0.9650631456951094,0.959582506722847,0.9711023067603186,1.0,1.0,1.0,0.9412783471797727,0.9344859129757119,0.9372254696827159,1.0,1.0,1.0,0.9368759625183498,0.9369104134747915,0.9407479346248335,1.0,1.0,1.0,1.0,1.0,1.0,1.0118766049320636,1.023954323540028,1.02369231776294,1.0107346168433373,1.0247919979357956,1.0250034929490592,1.0,1.0,1.0,1.0104037123869158,1.0216350458769279,1.0312700242572936,1.0,1.0,1.0,1.0,1.0,1.0,1.0038451065251481,1.0151609220262265,1.0197329619279876,1.0072669370679428,1.0168280978026412,1.027032030039227,1.004876378596501,1.016852643136172,1.0171400851758579,1.005855698925012,1.016410310612975,1.026996875890227,1.0106528640791173,1.0110877031181003,1.0194033985033142,1.0120068523808994,1.015765530268144,1.0233547046571092,1.0036265575253096,1.0206734469951595,1.022612190730568,1.0098192096112362,1.0216215086484988,1.0227375602905429,1.0089714655386748,1.0189205941868806,1.0242258220215499,1.0,1.0,1.0
2022-09-17T04:45:00.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9379779694550292,0.9359544956496909,0.9474793325925209,1.0,1.0,1.0,0.9618007546021689,0.9610210949677102,0.9733103746054276,1.0,1.0,1.0,0.9342733523103032,0.9393853984355166,0.9473454487529227,1.0,1.0,1.0,0.9386708006759078,0.9343609491965728,0.9455907080617207,1.0,1.0,1.0,0.9375281234316875,0.9308604793543671,0.9438644406710269,1.0,1.0,1.0,0.9158070446142699,0.9096359996971412,0.9238835442407786,1.0,1.0,1.0,0.9375641366639669,0.942022728637261,0.9459060513251237,1.0,1.0,1.0,0.9386702849776848,0.9383268713409838,0.9393923338996168,1.0,1.0,1.0,0.9575014372992848,0.9551132164036257,0.9698372234406047,1.0,1.0,1.0,0.967559643057294,0.9593983331505691,0.9647066350536599,1.0,1.0,1.0,0.912672937400134,0.9136655331794307,0.9236289995600304,1.0,1.0,1.0,0.96684768731855,0.9588165658219315,0.971466264289071,1.0,1.0,1.0,0.937948452819016,0.9311166090058536,0.9439971354691866,1.0,1.0,1.0,0.966952144911678,0.9640683472151413,0.9722903198979698,1.0,1.0,1.0,0.9153428179870219,0.9180387939692228,0.9218082360018857,1.0,1.0,1.0,1.0132924716834903,1.0093450042939371,1.020851910543283,1.0,1.0,1.0,0.9606828626528764,0.9639936054512424,0.9653144835253075,1.0,1.0,1.0,0.9390842401313496,0.9337924338468427,0.9409771915670552,1.0,1.0,1.0,0.9394466333570317,0.9395886861453572,0.9444020953579872,1.0,1.0,1.0,1.0,1.0,1.0,1.0092590886858184,1.0200697988679939,1.0209995821991258,1.008374271878641,1.0288229918553244,1.028692385960551,1.0,1.0,1.0,1.0072144620233228,1.0233835918410417,1.028873153873287,1.0,1.0,1.0,1.0,1.0,1.0,1.0098378773901455,1.0213671035926266,1.0247055377105414,1.0062991033900752,1.0168813051236487,1.0209260842740853,1.00586093006677,1.013807772183382,1.0165330712045586,1.003816852189792,1.0195634849615034,1.0212822677564102,1.0068613336488632,1.0167538526592386,1.0203506078397113,1.0100117388600873,1.020202316349373,1.0251938035351231,1.0034867589534338,1.0157633959220982,1.0229787922050348,1.0062479124666335,1.018581429522159,1.0250225555128347,1.0052252047015027,1.026456212714137,1.0243480044799507,1.0,1.0,1.0
