Timestamp;Current Ib [A];QoS
08/12/2022 01:53:30 AM;138.581;0
08/12/2022 01:54:00 AM;138.666;0
08/12/2022 01:54:30 AM;138.666;0
08/12/2022 01:55:00 AM;139.737;0
08/12/2022 01:55:30 AM;139.771;0
08/12/2022 01:56:00 AM;138.557;0
08/12/2022 01:56:30 AM;137.526;0
08/12/2022 01:57:00 AM;135.766;0
08/12/2022 01:57:30 AM;138.843;0
08/12/2022 01:58:00 AM;136.212;0
08/12/2022 01:58:30 AM;136.212;0
08/12/2022 01:59:00 AM;134.118;0
08/12/2022 01:59:30 AM;133.067;0
08/12/2022 02:00:00 AM;133.067;0
08/12/2022 02:00:30 AM;132.601;0
08/12/2022 02:01:00 AM;132.225;0
08/12/2022 02:01:30 AM;133.252;0
08/12/2022 02:02:00 AM;134.756;0
08/12/2022 02:02:30 AM;137.275;0
08/12/2022 02:03:00 AM;137.87;0
08/12/2022 02:03:30 AM;137.539;0
08/12/2022 02:04:00 AM;139.891;0
08/12/2022 02:04:30 AM;137.2;0
08/12/2022 02:05:00 AM;140.185;0
08/12/2022 02:05:30 AM;138.835;0
08/12/2022 02:06:00 AM;138.835;0
08/12/2022 02:06:30 AM;138.751;0
08/12/2022 02:07:00 AM;144.172;0
08/12/2022 02:07:30 AM;138.123;0
08/12/2022 02:08:00 AM;137.945;0
08/12/2022 02:08:30 AM;137.945;0
08/12/2022 02:09:00 AM;136.064;0
08/12/2022 02:09:30 AM;139.059;0
08/12/2022 02:10:00 AM;139.059;0
08/12/2022 02:10:30 AM;138.037;0
08/12/2022 02:11:00 AM;136.752;0
08/12/2022 02:11:30 AM;139.059;0
08/12/2022 02:12:00 AM;139.07;0
08/12/2022 02:12:30 AM;140.843;0
08/12/2022 02:13:00 AM;141.919;0
08/12/2022 02:13:30 AM;143.002;0
08/12/2022 02:14:00 AM;148.535;0
08/12/2022 02:14:30 AM;146.176;0
08/12/2022 02:15:00 AM;146.796;0
08/12/2022 02:15:30 AM;146.043;0
08/12/2022 02:16:00 AM;145.953;0
08/12/2022 02:16:30 AM;145.953;0
08/12/2022 02:17:00 AM;147.216;0
08/12/2022 02:17:30 AM;139.268;0
08/12/2022 02:18:00 AM;139.268;0
08/12/2022 02:18:30 AM;140.291;0
08/12/2022 02:19:00 AM;150.923;0
08/12/2022 02:19:30 AM;141.282;0
08/12/2022 02:20:00 AM;141.183;0
08/12/2022 02:20:30 AM;142.321;0
08/12/2022 02:21:00 AM;142.321;0
08/12/2022 02:21:30 AM;143.997;0
08/12/2022 02:22:00 AM;141.438;0
08/12/2022 02:22:30 AM;141.788;0
