IsoDatetime,wt,storage,solar
2022-09-16T12:30:00,-4.109257,14.835371,-287.939148
2022-09-16T12:35:00,4.97622,8.05923,337.776978
2022-09-16T12:40:00,-3.215561,16.494598,-409.722687
2022-09-16T12:45:00,-2.941278,24.281269,357.912201
2022-09-16T12:50:00,-3.127587,13.772429,-35.323765
2022-09-16T12:55:00,-2.39927,17.664581,-75.968689
2022-09-16T13:00:00,-2.960644,15.572394,110.991722
2022-09-16T13:05:00,-4.872547,27.604851,331.773926
2022-09-16T13:10:00,2.593752,16.428192,-124.387657
2022-09-16T13:15:00,-4.342203,15.628599,-96.164726
2022-09-16T13:20:00,3.415279,16.153185,-468.453156
2022-09-16T13:25:00,3.227003,25.446726,302.114685
2022-09-16T13:30:00,-7.209979,15.280588,153.653244
2022-09-16T13:35:00,3.774408,35.808662,388.99057
2022-09-16T13:40:00,-3.297543,15.622581,145.209259
2022-09-16T13:45:00,2.751847,29.74798,186.623688
2022-09-16T13:50:00,3.113731,25.506304,400.587036
2022-09-16T13:55:00,-5.101452,16.199984,-244.935287
2022-09-16T14:00:00,-3.610536,32.034153,540.946655
2022-09-16T14:05:00,2.644051,15.501988,-164.290161
2022-09-16T14:10:00,-2.52895,13.535853,56.874325
2022-09-16T14:15:00,-15.611314,13.647184,-129.771072
2022-09-16T14:20:00,2.600163,12.515455,185.764313
2022-09-16T14:25:00,-3.047768,12.720149,159.68367
2022-09-16T14:30:00,3.171841,4.479955,136.739868
2022-09-16T14:35:00,4.97155,16.988091,-312.222992
2022-09-16T14:40:00,3.012444,15.998256,29.737125
2022-09-16T14:45:00,-3.459718,14.221354,177.316437
2022-09-16T14:50:00,-6.146366,14.234161,137.054565
2022-09-16T14:55:00,-3.285612,13.947598,110.276062
2022-09-16T15:00:00,-2.61949,13.86084,140.606003
2022-09-16T15:05:00,-4.134683,14.531395,94.607742
2022-09-16T15:10:00,-3.078248,13.69421,23.271952
2022-09-16T15:15:00,3.078335,13.26495,-302.323151
2022-09-16T15:20:00,2.612455,15.001348,-72.380081
2022-09-16T15:25:00,-3.394006,15.587694,63.950241
2022-09-16T15:30:00,3.009637,6.44344,-110.159554
2022-09-16T15:35:00,-3.936667,6.480315,-91.152039
2022-09-16T15:40:00,-3.603065,6.512239,-119.212669
2022-09-16T15:45:00,-3.714377,6.527276,-91.988457
2022-09-16T15:50:00,2.535972,6.48876,-144.141708
2022-09-16T15:55:00,2.552076,6.431452,-162.036743
2022-09-16T16:00:00,2.935799,9.484394,-202.60582
2022-09-16T16:05:00,-3.452294,8.677282,-324.17392
2022-09-16T16:10:00,-3.22093,8.010253,-396.692902
2022-09-16T16:15:00,-3.173737,6.728295,-353.321075
2022-09-16T16:20:00,-2.889855,6.764051,-194.471451
2022-09-16T16:25:00,2.584044,6.459939,-236.810776
2022-09-16T16:30:00,3.073412,6.39644,-378.134277
2022-09-16T16:35:00,-3.915215,6.392563,-456.772522
2022-09-16T16:40:00,-2.738477,6.443056,-300.372833
2022-09-16T16:45:00,-3.11324,6.45847,-265.894623
2022-09-16T16:50:00,-1.821507,6.474019,-250.737244
2022-09-16T16:55:00,-2.452676,6.478298,-242.909286
2022-09-16T17:00:00,2.241011,6.446466,-259.50119
2022-09-16T17:05:00,-2.501005,7.046074,-378.967499
2022-09-16T17:10:00,2.895006,6.968,-324.36618
