2022_5_13,2022_9_17
1.477211862108795,0.48355473615
0.8416920490824176,0.0
2.5530707853360406,2.9529764683000006
0.4379044824696632,2.9360804532500007
2.561262632843287,2.93519800395
2.5661521582569096,2.9356878477000006
2.5693623349905326,2.9332435575500004
2.5737161664841555,2.9353027224500003
1.0350735022977786,2.9404522858
0.8493442937914022,0.36734580090000035
2.5845474034050246,2.9351961486
0.39349025361864753,2.9356084106000004
0.5591235553522708,2.93602902215
0.3416264956858933,2.9352496089
0.24351021749951654,0.5359239497500004
2.1862915277931405,0.3622921999000006
2.609486589726763,1.3255323613
2.6133373523403858,0.7108830567000001
0.20257921707400864,0.9500321046999999
0.3050242857676325,0.8415607057000004
0.16528137754125524,0.6540757936500005
1.8985753629548778,0.43128850065000024
2.6330065260885007,2.9356470271500004
0.2622519375421245,2.9351886113
0.39669665507574714,2.7335506467500004
2.64367329184937,0.5006635502500001
2.649030510302993,0.24539813225000018
2.6522293443566163,2.9373692508000007
2.6539508663302396,2.9353044039500005
0.7064283343503216,2.9349755795
0.8203563260904041,0.45983697535000045
2.6632637787504865,0.9024094112500006
2.042679190610569,0.38289184600000015
1.4640979596306507,2.934172858
2.670872524570733,0.9263124875999998
1.3265596379508156,1.0537662593500001
2.0904068738108976,1.1566097899500005
2.2753696019509797,0.7852360958500001
1.7566071260910618,0.5448629025500001
1.6158690778711446,0.6443454832500003
0.5880941411312265,0.9569743408499999
0.5355088718713089,1.2427638431
2.690616954651391,1.2323910762000003
0.5716254915114738,0.9087268191000007
0.5389951924515559,0.8215044795500005
0.9125855481916382,1.2087864993500004
0.40356438009172013,2.0920138607500003
2.7027790870718023,2.1626991028500004
0.4204782463718848,1.6804364497500006
0.7543363265919671,1.62914851095
1.9451795726120493,1.0640671264500003
1.1007714615121311,2.93437695885
1.4065291123322132,2.9353678953
1.7312700735122963,2.9352108764500002
0.6248816298923785,0.8338609737500003
0.5241344958724602,0.2957170530000004
1.4589320386525424,2.2549991639000004
2.7278936963126257,2.9360424162000007
0.3008489023327072,2.935511636
1.6442717683127896,0.45663837855000033
2.0344576121328726,0.3731974855000003
1.362746483152954,0.5987260006500003
2.7406348150930366,2.93556266145
0.4561494794731187,2.9353784488500003
2.7459985928932014,0.7108865356000001
2.7483731042732833,0.7324153073500005
2.7499781589333656,0.5552630370500004
2.7533304509134475,0.9631901614000001
0.21231807449352982,0.3252412717500005
0.4581872295936129,0.49591470925000036
2.495675973933695,0.24444047810000025
2.372837496313777,2.9377162231000002
2.373393906453859,2.9353710844500003
2.296697719713941,2.9354168915500005
0.8579656774540231,2.9357294795500004
0.48770952891410635,2.9355686341000005
2.778449780094188,1.3512275879500004
0.8298649572342705,0.23090529800000015
2.7809058206143527,0.5103695064500005
2.7830053541144353,0.7397441773500001
2.7849239640945176,0.8131226314500003
2.0170039924345993,0.7300407719000003
1.2791549484946816,0.4286307740000005
0.7211067200347647,0.19832720925000036
1.0175185996148461,0.24967591575000037
2.7986330369549286,2.9354310399
2.7998938230150108,0.6688140138500002
2.8173863972350937,0.7755755981000002
2.8061801271351756,0.6291382936500002
2.8054014190460665,2.934660272881129
2.805578534836958,0.7878281989622585
2.8052813887878494,0.16193313664338738
0.553569328658741,0.4352091318245159
0.5424334326096317,2.934153059505645
2.805025370720523,2.9317436232367737
2.8057135860714144,2.9313051595679025
1.2730740641423055,2.930270220349031
1.4045875822131961,2.9284959341301606
1.637160943804088,0.5041085228612896
1.546311180394979,0.4184693690424185
2.8050609314658708,2.9307839786235474
1.950705560056762,2.9265546758046765
1.8553539514476525,2.9263675118358052
2.8057661845985447,0.5419188330169339
2.806069138909435,2.9253854593980635
1.803640261540327,0.7717824324291919
2.805064317051218,0.4622791178603207
0.12348388440210895,2.92010452424145
2.804348399113001,2.922529686422579
2.806195822743892,2.9215622979037073
1.4295710397747825,1.3021269220348373
2.4723909396456745,1.2657713371659658
2.4175770555165657,0.7943261899470945
2.325862658627457,0.4610515383782231
2.4178344819383484,0.4630524353093525
2.202238805249239,0.7908873294904814
2.2951482612801306,0.5375393138716099
1.7173592989110216,0.35227540425273973
2.094902625581913,0.5402914501838684
2.141013370732804,0.6705226336649966
2.4687960630836954,0.6329234208961266
2.545696485034587,0.6372032975272549
2.185225628105478,0.8263117513083834
1.185556920016369,0.9352618679395132
2.3324022935272604,1.0318624481706422
0.8441866312781516,0.9523602573017705
2.2638004376290435,1.0042628264328992
2.3276257864599343,1.305686978664029
2.343424822410825,1.3581097753951576
2.195253960361717,1.4359258222762863
2.217150129792608,1.4375029764574152
1.0959926801034992,1.3920620893885443
1.1615617840543904,1.217323558469673
1.4896653319252815,1.1210945485008028
2.8067268771961733,1.140277782881931
0.4328353459070643,1.20759257156306
0.5111373308179551,1.1757738399441888
2.808020551288847,1.033552631025318
2.8065031015997377,1.0333079474064468
2.8063193271506295,1.1467666205875755
2.8063311879415203,1.3240200205687054
2.8056363709724117,1.2222902417498336
2.1628334383233034,1.0031990494309624
2.068671360274194,0.9925370676620912
2.100621943825085,0.9167632097432209
2.090892888775977,0.8488034257743494
2.125700728286868,0.8810735134054778
2.3803375804777596,0.7590045499866075
2.4165034080686505,0.7278741969177361
2.333950481780213,0.6219095129006015
1.415549591171775,0.6857633594834672
2.2550900246033367,0.640395965416333
2.562000657834899,0.6164935619991995
2.2754859101064606,0.5620014359820649
1.8420773043380227,0.5851059417149298
2.3748648959295853,0.3290018288977967
1.4331639270811467,0.24077426713066197
1.443953379232709,2.8655841195135277
0.9548200864242714,2.862395936946393
1.3508667256158338,1.0799915799292585
1.6811773877273954,0.9713645304121253
1.025086555798958,2.8513840072449907
2.83028597559052,2.8480078424778554
0.8034072168220815,2.8445961344107222
0.706022322853644,2.8407997057935876
2.835822269845206,2.8372588680264537
2.8370781759967674,0.6102247665093189
2.83855071822833,0.39552126419218436
0.8951613982598927,0.4291298097250512
0.13191415053145447,0.6791268320579157
1.1295363458030163,0.7592559228407817
2.8455950989145786,0.8956098915236478
2.84692175766614,0.9785351733565139
2.8486931986977027,1.0412286557393795
2.8501376643692646,1.0353358953722447
1.5314192474408264,0.8860666583551106
2.8531181255923888,0.8258390469879769
2.1314502843039507,0.8096440287208418
2.857240612255513,0.8402659661537083
0.5595780694870746,0.6996415894865741
2.858734046198637,0.5561417005694382
0.5604210349101996,0.4453312280523051
2.878354524421761,0.6966883093351702
2.8658642248133237,0.40806061211803635
2.8670247849248853,2.772014983350902
2.8681877591164473,2.7669411229837673
2.8701616857080094,2.7638097067166343
2.536410013619571,2.7602917145494996
0.4675889921311337,2.757328101532364
2.8760519076426956,2.753155999215231
2.877089830834258,2.7500076510980964
2.8791000321058196,0.22425653188096217
2.880416246097382,0.39412235381382776
1.3658586122889442,2.7397010897466934
0.49689761456050563,2.7359475688295603
2.887636548832068,2.7322201995124242
2.8865775187836307,2.7286819704452903
2.888919074615192,2.3932093704281567
2.8901358991667543,1.192580050611022
2.892313433718317,1.2765358135938878
2.893750151149879,0.5534116076767533
1.3368990777414405,2.7116598996596193
1.5945162636930028,2.708032145442486
2.898951664764565,2.70408304707535
2.900617651716127,2.700756458058216
1.8451932509476892,2.6972764449910827
2.238197106979251,0.2955574397739482
2.726541465530813,0.0
2.5628597450023753,2.6890867999896795
2.7997423965902244,2.6826557706330667
2.7652697445380734,2.678337830076453
2.3543646963259235,2.67466831771984
2.132250790073772,2.6703999529132263
2.5001306822616223,2.666368449706614
2.2123484069694714,0.10960524934999993
1.0930863705973208,2.483357007693387
2.90059746946517,2.654358018886774
2.89962800109302,2.649662316530161
2.898773926480869,2.6456952328235475
2.8810501715887185,2.6417054203669346
2.897536278136568,2.6375346414603213
2.8966047689644174,0.8875460686037074
2.895512159512266,0.0
2.8947797668601156,2.6260958104404803
2.6617986412079655,2.6207131792338676
2.6654922885158148,2.6167606495272535
1.9483210140636635,2.612419457720641
0.8253526988115139,2.6087414799140283
0.18619915395936285,0.9684826029074148
2.8899906601072125,0.0
1.0353087334150621,2.6108341182941883
2.117782791482911,2.5927426853875755
1.9876291292707604,2.586164203680962
2.5351755206186097,2.5808569511743484
2.5951707648864595,2.5797464196177353
2.6399802812343087,2.5754001833111224
1.8783146760221574,2.5713544168045095
2.8830437918500076,0.24157847749789563
2.882129577757857,0.2711457458912825
2.881803840745706,2.55921885673467
0.4684370339735562,2.5545908209780555
2.8799443607214052,2.5503292990214423
1.432408703589254,0.11849712736482942
1.4622912429371044,0.2800095613582164
2.7089098315649536,2.537934727151603
2.5833367407928023,2.53401965499499
2.5115635471006517,2.529909179238377
2.0315053152085016,2.257152282781764
2.262141017756351,0.0
1.5143699729041997,2.5231217182685373
2.87141495357205,2.513366558161924
0.9660004511998991,2.5093783113053103
0.7827138698277484,2.5052025458486966
2.869957751855598,2.501048002442084
2.869864260563447,0.10008491798547081
0.38517162387129666,0.38672529287885726
0.4457575900191457,2.488942362622244
0.9078566234069955,2.4833531358656313
2.871443274154845,0.4220568561590182
0.8449292794226937,2.4758061827524047
1.9809753680505438,2.4727086188457914
2.220045265358393,2.4682015361391785
2.062575509626242,2.4637503504825653
2.107200846574091,1.9133253963259516
1.5105244165619414,0.0
2.8596386080697904,0.8959355178627252
1.62173335145764,0.0
1.1242452071254891,2.4593077876494984
2.3299281758733383,2.4392583135428856
2.2427414703258655,2.4314929074667337
0.8742741779783901,2.4251896682405802
1.7997632096709169,2.418896749814428
0.9984165092434433,2.412469947888277
2.2624228648959694,0.19498848016212444
2.8436867426684946,2.4012646966359714
2.255471933321022,2.391402784959819
0.6768945883335474,2.3857418853836676
2.8396648572260736,2.3784164566075154
2.8343195751585997,2.3718047457313625
2.0902534308111256,2.11639491190521
2.734626815383652,0.3249036148790583
2.2332721573961782,2.3519401583529067
0.8983079374087041,2.3455279683767527
1.0174273007012304,2.3372662243506013
1.382914174233756,0.9748597866744494
0.7035236250862822,0.0
2.8157187137388084,2.3183790625221437
1.1431331927513342,2.3111175316959915
2.8111539769638614,2.3047169963198404
0.9228507475763871,2.298454809443687
0.7808084799089128,2.291325422667535
1.4496801774014394,0.878025970691383
1.6099547167339647,2.276347481065231
1.266809569026491,1.8295525975890774
1.4151746448790172,1.0419332118129256
0.9200370064915436,0.16751836043677404
0.9475649344240699,0.0
0.9998533513565958,2.2644762351844685
0.6007088184091218,2.2372449320083168
0.5441391774216481,2.230115487282165
1.099759908994174,2.2240787981060115
2.7808021404466996,2.2174541567798594
2.7784668481392267,1.679202000953707
0.5092264563917521,0.0
1.496416132644278,0.6588951996014024
0.5582872628968049,2.19064509157525
2.7704624425893303,2.1835914311990985
2.766755460641857,2.1769965353229463
0.45516311729438286,2.170354847196793
2.762189488306909,1.5493152130706411
2.1726527971994356,0.0
2.694605255691961,2.1515034034683373
2.6459352959044873,0.0
2.3318653258770135,0.0
2.50352744856954,2.1299508608398803
2.0205869972220656,2.1233407155637267
2.4104047933545916,0.0
1.9370101286071177,2.1088519802614227
2.618352756379644,2.103006693285271
2.50246057975217,2.0965514797091176
1.1304117789246961,1.7993036088329655
2.2361685886572222,0.0
2.0060524936697486,2.110446914080662
2.3550995330022744,2.0691534192545085
2.2694935153348004,0.0
1.3301547876273265,2.0579507187522053
1.768687325279853,2.048811048376053
2.6383394768523787,2.0425913625998997
1.909663342744905,2.0357076515237473
0.8668367202260651,0.0
1.498431772907225,1.952793932979258
0.9111106044683855,2.0146258864070137
2.2006295296295457,2.00748774863477
2.704544765110706,2.0006488618125258
2.7771401468318664,1.8717719689402799
2.487185507353026,1.9860019551680357
2.4190444171541867,0.0
2.2501810719153474,0.0
2.273488678156507,0.0
2.313747329477667,0.02063684232905827
2.2416296423188276,0.3186572694568136
1.193105241759988,0.0
2.660533433881148,0.0
1.413336089482308,1.9279989148900798
2.183851366643469,0.0
2.520779246724629,0.0
2.013128483925789,0.0
0.5972567976069493,0.0
1.5468982763281094,0.0
0.8366126844492693,0.0
2.6242818485304293,0.0
2.6189225602115904,0.0
1.5100944725327508,0.0
1.1446716442539102,0.07466471196763513
2.5916125983350704,0.0
2.422917428176231,0.0
2.5980395225773916,0.0
2.594152604098551,0.0
1.8038023617397114,0.0
1.2555689527008718,0.0
0.3455443081020315,0.0
2.577051760423192,0.0
2.5723335069443527,0.0
0.7549685766255132,0.0
0.7837309337066721,0.0
2.3273862695478322,0.0
1.7053784515089934,0.0
0.43709286895015353,0.0
0.48761538251131353,0.0
0.5849312166724738,0.06769409291172357
2.5400961401136346,0.11034218143947883
0.5927853645147946,0.046677477117235355
0.5651249486759542,0.21454744159499006
2.525557017477115,0.24530243927274598
2.521650783598275,0.31427591890050155
0.38758068235943455,0.2470352625782557
0.7993599731205954,0.3545588881560121
0.37475324860175563,0.2876338930837675
0.35968802744291606,0.23130780006152374
0.3861034415240756,0.130386906789278
0.443288992525236,0.18128510596703384
0.4626570621663967,0.07676019674478962
0.40953762340755695,0.0
0.4489940816487168,0.0
0.34300069728987714,0.0
0.3352822244510377,0.0
0.35392525497219784,0.0
0.31841631361335787,0.0
0.6170825482945181,0.0
2.1737974635913773,0.0
0.6862025064882352,0.0
0.9157756445850948,0.0
0.39735396896195385,0.0
0.9321885433388136,0.0
0.4776340938756709,0.11785232481813601
0.3956268612525303,0.03819928305631226
1.0722270112693897,0.0
1.911613030326249,0.04825876443266586
0.7866422721831074,0.21191426777084144
0.5538266900799664,0.423779720359018
1.2508505705368262,0.4968633000471948
2.383918289473685,0.34498219433537136
0.3318444845705433,0.4894778962735469
0.42272942034740246,0.5718741891617234
0.21641549808426222,0.9551628049999005
0.7865067807411199,0.7334851109380754
0.7535814137979792,0.678216988376252
2.2339786684148386,0.4156683040644291
2.1561643311916976,0.46199150190260563
1.407815316248556,0.26424842799078085
1.9337306516254156,0.2686685308789578
1.6501999572822745,0.3408123154671343
0.20346953165913365,0.4689736300053109
0.02428976923599166,0.49035109419348655
0.2204212670528514,0.32510806273166326
0.5868794451897104,0.3798553200198401
0.23702104080656997,0.5400618550080168
2.2894783268634282,0.9198951232461919
0.2126305006802874,1.0280519334343685
0.6965306311371465,1.1518933680725456
0.3909097174340047,1.1235629401107206
1.0250110783308644,1.0174873279488978
0.3596778006277227,0.9109579378370743
0.3620915739645827,0.9401312701752506
0.4911104646614408,1.1826989320134258
0.3977716886382997,1.129648905551603
0.6374295640551592,1.1211977377397795
2.2168527685120187,1.1405806892779564
0.5296024814488767,1.0538275802661317
0.520409565145736,0.9365695219043083
0.4977881531225953,0.9530258188924853
0.5594696015794547,0.9550543385806617
0.558558931916313,0.8914216465188368
0.4442681439731717,0.6780303607070141
0.4235467030700314,0.6608492125451907
0.43153191176688965,0.6008617046833659
0.4262887514237489,0.7483891264215426
0.42074573732060805,0.4203388009097193
0.4372878890174672,0.4238736130478963
0.44579621339432485,0.14832493588607176
0.4494394986511848,0.11989071757424807
0.43796971666804363,0.38489551931242494
0.4401755019249033,0.3556926731006015
0.4324474878217609,0.11605868133877717
0.43228476711862074,0.0
0.46876032789547994,0.16472339346513054
0.7337927729923396,0.3651196129033073
0.4681410964491971,0.2334886302414826
0.4901333953060568,0.24755763422965937
0.6514267177561781,0.05751998502334682
0.7539404416462986,0.028306016567033077
0.6897043890964201,0.0
0.834711959866542,0.2862236726044086
0.7695464745566638,0.4786862675980964
0.45606813716678396,0.5421988854917829
0.3780266943369055,0.5532785086854708
2.0518817753470273,0.47773592157915856
0.3459708597171488,0.44185826837284625
0.39094527660726874,0.28551894696653257
0.35785108973739066,0.0
0.41531311374751256,0.0
0.42519051871763425,0.0066365448975957975
0.5117315954477547,0.22001050379128173
0.616503990177876,0.6279959982849695
0.5904059359479976,0.7610309433286574
0.5746859582781179,0.7271040847223439
0.5364468692082394,0.8558777145160316
0.7245448507383613,0.5049886664097197
0.608583954668483,0.0
0.9108521164386033,0.0
0.8264514201687246,0.0
0.9355219408188465,0.0
0.971304555828968,0.0
1.7025655049590884,0.0
1.4885787892092097,0.0
0.7690757689793319,0.0
0.6076734766694536,0.0
1.1950594318395737,0.0
0.8502157423696951,0.0
1.8958909602998166,0.25793196573396837
1.302448379709937,0.5561808635776547
0.539933001520059,0.6184333872213424
1.8809390000101809,0.6178401409650301
1.1151582511003022,0.6039911932087182
0.43507046979042296,0.5519556550024041
0.4087183833205442,0.48453097464609196
0.5395481606906659,0.2603973475897796
1.019433822460787,0.0
0.6127182249109079,0.0
0.44231089348102914,0.0
1.8124938179711512,0.10399436076452917
0.4585081149412731,0.3000480992082174
0.4409600411513931,0.7268781984019034
0.4236554444415147,0.8800198725455911
0.534898161451636,0.886578588239279
0.5737393946617564,0.8843237691829652
0.3281339680318781,0.874592686676653
1.7769825082019999,0.8736842418203407
0.3634189437721217,0.8651318452140285
0.3751554405822417,0.8499431333577147
0.37008711251236326,0.8417236205514026
0.3587447717624854,0.8336181020450902
0.34612867077260645,0.825722310288778
0.33486314634272685,0.8230124374324647
0.3889162731928486,0.8230224497261521
0.3728710608029704,0.8136492407698402
0.40163407121309214,0.8064476843135276
0.35477020662321224,0.7940234468072142
0.3381982859533341,0.7799933587509019
0.4885091085338724,0.7686190002388783
0.35745019563440905,0.7503185232768529
0.40564057017494737,0.725241759964829
0.3854955628354858,0.6580991420028058
0.39267990161602406,0.5429753195907824
0.4347229419565608,0.41679760117875686
0.4293392628570991,0.10641706206673296
0.4313373711976376,0.0
0.40378317513817574,0.0
0.43682364655871264,0.0
0.40042837653925123,0.0
0.4141093164797891,0.0
0.39670903622032805,0.0
0.41579654936086463,0.0
0.4098491007014028,0.0
0.39372257976194114,0.0
0.40938120598247796,0.0
0.38685893336301624,0.3738446892344687
0.3622394830235548,0.2549721820224452
0.33466574616409295,0.2223118280604215
0.3349231317046296,0.0833884298983959
0.29150522476516827,0.09720547978637256
0.2842909793457066,0.26598664177434894
0.2538918810862446,0.3170646353623253
0.2571143346267817,0.29207258450029994
0.2759541037273199,0.3462760001882764
0.28345087358785825,0.40112071147625283
0.27889106184839674,0.3261376941142293
0.2471487994689335,0.22394353225220387
0.2675352284094714,0.29287159929018025
0.30293319983000977,0.24620570217815685
0.3194846483305469,0.15867600536613158
0.32483280511108503,0.11408521890410794
0.33895038625162377,0.04836389024208437
0.3567299988721616,0.0026055499800607396
0.3741077849326986,0.0
0.4099311661932369,0.0
0.4336714624937752,0.0
0.4405567341143135,0.0
0.43058136537485026,0.0
0.4184805187953885,0.12911844005791573
0.41905662545592715,0.3920925304958923
0.3995671411164653,0.35535820413386865
0.38720810573700215,0.2478124063218432
0.38986600403754035,0.07099163950981968
0.3630390928180788,0.1471867657477962
0.3764613959186156,0.16756568128577076
0.38783447445915387,0.0
0.41309312955969224,0.0
0.5669304326602307,0.0
0.3263973590007674,0.24098233788767454
0.30078232790130577,0.0676405746256511
0.2992139762018441,0.0
0.31460554206238245,0.0
0.3283332014429191,0.0
0.31510829702345744,0.0
0.2841021910439958,0.0
0.2568317892245342,0.0
0.2224362155650709,0.05680338814148256
0.17894531030560926,0.021977702029458868
0.16456693548497062,0.0
0.1753498651443318,0.0
0.18701258896369274,0.0
0.1326840679030515,0.0
0.11165119140241272,0.0
0.11171980474177357,0.0
0.11690063912113491,0.0
0.10212919798049636,0.0
0.1163547151998574,0.0
0.10481158533921836,0.0
0.0779785081185797,0.0
0.13560405933793823,0.0
0.07178994819729925,0.0
0.011603501936660585,0.0
0.006242856716021858,0.0
0.10031745645538295,0.0
0.05344686479474431,0.0
0.0314989296141055,0.0
0.023776741913463836,0.0
0.23952830421282514,0.0
0.11300291747218577,0.0
0.023150852251547296,0.0
0.026565695110908588,0.0
0.01811453713026971,0.0
0.04273924398963083,0.0
0.02892194404899201,0.0
0.05180705050835069,0.0
0.036340331327711944,0.0
0.043735477827072766,0.0
0.04343157580643406,0.0
0.03533676050579543,0.0
0.049549587245156484,0.0
0.056703054344517695,0.0
0.07342656384387611,0.0
0.08605937614323744,0.0
0.06546504984259843,0.0
0.06950677794195964,0.0
0.06885540480132119,0.0
0.05221296794068214,0.0
0.05581547240004345,0.0
0.020946658859404416,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.07766475639493006,0.0
0.030770580534288494,0.0
0.3907031683536496,0.0
0.5702188369330111,0.0
0.575833841392372,0.0
0.2661309742117335,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.29430898524917526,0.0
0.27402551774853645,0.0
0.12088392104789758,0.0
0.30001943826725896,0.0
0.0,0.0
0.048242843461893226,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.27855776339505867,0.0
0.1603360017123758,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
