IsoDatetime,SOURCEBUS.1,SOURCEBUS.2,SOURCEBUS.3
2022-05-13T16:55:00,(1.026977839862937+0j),(-0.5168013860958918+0.8951262581401049j),(-0.5219274411549998-0.9040048459448756j)
2022-05-13T17:00:00,(1.011473671241947+0j),(-0.5161776478116075+0.8940459117410988j),(-0.5193018713162364-0.8994572255853169j)
2022-05-13T17:05:00,(1.0151081037126917+0j),(-0.5183731328646429+0.897848603400214j),(-0.5213719632361048-0.9030427299668667j)
2022-05-13T17:10:00,(1.0234919566698546+0j),(-0.5175855031070492+0.8964843886425087j),(-0.5223145879958793-0.9046754039432686j)
2022-05-13T17:15:00,(1.0222161582843483+0j),(-0.5188247564564276+0.8986308384070817j),(-0.520364227807655-0.9012972810042045j)
2022-05-13T17:20:00,(1.0175019565282304+0j),(-0.5185105568817564+0.898086628780035j),(-0.5209591848574147-0.9023277768427094j)
2022-05-13T17:25:00,(1.0200902150209987+0j),(-0.5162599660030778+0.8941884910311125j),(-0.5180488223536418-0.8972868811177317j)
2022-05-13T17:30:00,(1.020685306141264+0j),(-0.5140294252672225+0.8903250811482591j),(-0.5186281168199529-0.898290248565926j)
2022-05-13T17:35:00,(1.0261599255652278+0j),(-0.5126034164986952+0.887855161509131j),(-0.5190617202855693-0.8990412717987115j)
2022-05-13T17:40:00,(1.0206855278092033+0j),(-0.515836992459293+0.89345587936302j),(-0.519272701377848-0.8994067017699746j)
2022-05-13T17:45:00,(1.01818248160446+0j),(-0.5152499776728283+0.8924391399280687j),(-0.5187883097478397-0.8985677108560391j)
2022-05-13T17:50:00,(1.0220797351308966+0j),(-0.5133234529790519+0.8891023012764118j),(-0.5190505132853515-0.8990218607049338j)
2022-05-13T17:55:00,(1.0176898876761087+0j),(-0.5152557008361695+0.8924490527377557j),(-0.5185229403380857-0.8981080775555704j)
2022-05-13T18:00:00,(1.0091766494632868+0j),(-0.5154153373265997+0.8927255512499228j),(-0.5183892560237904-0.8978765295310359j)
2022-05-13T18:05:00,(1.009960096566132+0j),(-0.5154640028183354+0.8928098423541841j),(-0.5187018324686756-0.8984179278148264j)
2022-05-13T18:10:00,(1.0167160855852249+0j),(-0.5169205221154441+0.8953326077789813j),(-0.5185398157412149-0.8981373066111886j)
2022-05-13T18:15:00,(1.0194679007183733+0j),(-0.5152075555902391+0.8923656627256614j),(-0.5182029291977862-0.8975538020015839j)
2022-05-13T18:20:00,(1.0161952210555913+0j),(-0.5192767358477774+0.8994136896768739j),(-0.5179561160044488-0.8971263090107452j)
2022-05-13T18:25:00,(1.0233511422182007+0j),(-0.5145686306908717+0.8912590123377361j),(-0.5183707093884216-0.8978444058162677j)
2022-05-13T18:30:00,(1.018910525483414+0j),(-0.5144878804018398+0.8911191487344069j),(-0.5205886904280682-0.9016860616671601j)
2022-05-13T18:35:00,(1.0228498813217253+0j),(-0.5166295280168614+0.8948285912155332j),(-0.5217058243942225-0.9036209944554006j)
2022-05-13T18:40:00,(1.0176506805163277+0j),(-0.5173720469663617+0.8961146717616503j),(-0.523087298181405-0.9060137772441251j)
2022-05-13T18:45:00,(1.0237431590553452+0j),(-0.5183605999919576+0.8978268958279584j),(-0.5218277260131468-0.9038321342529022j)
2022-05-13T18:50:00,(1.022721873690958+0j),(-0.518931018168936+0.898814889092046j),(-0.521042521591189-0.9024721202997436j)
2022-05-13T18:55:00,(1.02345202193966+0j),(-0.5198381969408562+0.9003861688165595j),(-0.520004838426432-0.9006748003362253j)
2022-05-13T19:00:00,(1.0259407925721717+0j),(-0.517309051510442+0.8960055604313516j),(-0.5216478008606038-0.9035204947471382j)
2022-05-13T19:05:00,(1.0285130900825745+0j),(-0.5195592343863101+0.8999029914986767j),(-0.5225011711573118-0.9049985754587064j)
2022-05-13T19:10:00,(1.0289948182617858+0j),(-0.518952780932327+0.8988525833039519j),(-0.5237465820129665-0.9071556903369984j)
2022-05-13T19:15:00,(1.0280703872630004+0j),(-0.5224324272181835+0.9048795074634239j),(-0.5237443227796049-0.90715177723003j)
2022-05-13T19:20:00,(1.0283335687185573+0j),(-0.5202789898476688+0.9011496445267752j),(-0.5231802480625771-0.9061747711608727j)
2022-05-13T19:25:00,(1.0146331530969024+0j),(-0.516977717799575+0.8954316736098695j),(-0.5205881038320801-0.9016850456531053j)
2022-05-13T19:30:00,(1.0117591498016039+0j),(-0.5101309545653023+0.8835727318207147j),(-0.5155764075156543-0.89300453300095j)
2022-05-13T19:35:00,(1.0126537106307274+0j),(-0.5057209357687679+0.8759343552027833j),(-0.5140980289169697-0.8904439061552056j)
2022-05-13T19:40:00,(1.0154023867156492+0j),(-0.5190959134895526+0.8991004961652842j),(-0.5205386959819162-0.9015994687463287j)
2022-05-13T19:45:00,(1.0191784926932406+0j),(-0.5175810545364602+0.8964766834922274j),(-0.5211957021413968-0.9027374367954346j)
2022-05-13T19:50:00,(1.02197593552261+0j),(-0.5167132149764926+0.8949735412815453j),(-0.5219189775521138-0.903990186554662j)
2022-05-13T19:55:00,(1.0234616096024494+0j),(-0.5191234630244314+0.8991482133594191j),(-0.5208534189035239-0.9021445848368599j)
2022-05-13T20:00:00,(1.017548458903196+0j),(-0.5151041914241042+0.8921866307382338j),(-0.519835208373078-0.9003809924653255j)
2022-05-13T20:05:00,(1.0248744246843424+0j),(-0.5137621651824311+0.8898621731025652j),(-0.5183252040404713-0.8977655882416018j)
2022-05-13T20:10:00,(1.020384927108601+0j),(-0.5173962431625614+0.8961565808028179j),(-0.5201283922732919-0.9008888018764574j)
2022-05-13T20:15:00,(1.0153602470023027+0j),(-0.519912971153791+0.9005156815524586j),(-0.5210482926555139-0.9024821160763679j)
2022-05-13T20:20:00,(1.0201655022406257+0j),(-0.5201889015151854+0.9009936069577446j),(-0.5216244229067241-0.9034800029432415j)
2022-05-13T20:25:00,(1.0264096286085618+0j),(-0.5176629773538374+0.8966185779742241j),(-0.5210973815987119-0.9025671406200767j)
2022-05-13T20:30:00,(1.0191900928590292+0j),(-0.5173763063120402+0.8961220491647727j),(-0.5212094040765723-0.9027611692433207j)
2022-05-13T20:35:00,(1.0189161778372113+0j),(-0.5185822143989162+0.8982107432404999j),(-0.5229964325997448-0.9058563934400302j)
2022-05-13T20:40:00,(1.0200118816319996+0j),(-0.5186996761095674+0.8984141928912917j),(-0.5224825147940358-0.9049662616896282j)
2022-05-13T20:45:00,(1.0199720726669084+0j),(-0.5211677605922876+0.9026890406127356j),(-0.5224356758494654-0.904885134257859j)
2022-05-13T20:50:00,(1.0265316230889745+0j),(-0.5211350773076368+0.9026324315031621j),(-0.5244446752480159-0.9083648232885239j)
2022-05-13T20:55:00,(1.0241768824541022+0j),(-0.5224329379202316+0.9048803920253189j),(-0.5241804784929119-0.9079072210854893j)
2022-05-13T21:00:00,(1.0267367008528987+0j),(-0.5219578408347039+0.9040574997346568j),(-0.5239015535602474-0.9074241089306164j)
2022-05-13T21:05:00,(1.02947748039554+0j),(-0.5213318595477903+0.9029732683411351j),(-0.524322787062923-0.9081537067591008j)
2022-05-13T21:10:00,(1.0288506949873801+0j),(-0.5243405727389447+0.9081845124536174j),(-0.5244926089515606-0.9084478468984584j)
2022-05-13T21:15:00,(1.0091080512680506+0j),(-0.5170989236924886+0.8956416083745725j),(-0.5166745735485596-0.8949066123650883j)
2022-05-13T21:20:00,(1.0167346285827732+0j),(-0.5184125601899605+0.8979168935308707j),(-0.5188272914449923-0.8986352291360727j)
2022-05-13T21:25:00,(1.0139887965158387+0j),(-0.5180164768312084+0.8972308570294797j),(-0.5197409468417657-0.9002177267038936j)
2022-05-13T21:30:00,(1.0152607450777142+0j),(-0.5192543915523443+0.8993749882219245j),(-0.5200576498870358-0.9007662724692134j)
2022-05-13T21:35:00,(1.0183082156900567+0j),(-0.5184672122418024+0.8980115536613988j),(-0.5198958301674329-0.9004859924931946j)
2022-05-13T21:40:00,(1.0179197652709562+0j),(-0.5208315831604314+0.9021067642204027j),(-0.5195289404527895-0.8998505208666575j)
2022-05-13T21:45:00,(1.0182714527830927+0j),(-0.520759932017012+0.9019826607995796j),(-0.5205166920583852-0.9015613568328074j)
2022-05-13T21:50:00,(1.023393763825774+0j),(-0.5231260076384849+0.9060808239905209j),(-0.5202855232211683-0.9011609606616209j)
2022-05-13T21:55:00,(1.0267823058014531+0j),(-0.521854772186586+0.9038789795994492j),(-0.5223883464644736-0.9048031573583626j)
2022-05-13T22:00:00,(1.024356577108811+0j),(-0.5207161105361454+0.9019067597682559j),(-0.5209277033002578-0.9022732491862124j)
2022-05-13T22:05:00,(1.030221198364003+0j),(-0.5195006427434702+0.8998015077963788j),(-0.5223654094950227-0.904763429361902j)
2022-05-13T22:10:00,(1.030562819482824+0j),(-0.5195603679708897+0.8999049549247631j),(-0.5227260267402117-0.9053880367526548j)
2022-05-13T22:15:00,(1.0315721745532522+0j),(-0.5200524258058121+0.900757224095111j),(-0.5242110604542947-0.9079601905963991j)
2022-05-13T22:20:00,(1.0083076780150106+0j),(-0.5153140803781897+0.8925501690706573j),(-0.5150597550684557-0.8921096647125473j)
2022-05-13T22:25:00,(1.0099495203715716+0j),(-0.5135502270039037+0.8894950854092922j),(-0.514392839698287-0.8909545334070665j)
2022-05-13T22:30:00,(1.0133868061043654+0j),(-0.5132786480111455+0.8890246967955667j),(-0.51486840320929-0.8917782335703495j)
2022-05-13T22:35:00,(1.0096806899453783+0j),(-0.5131903215515902+0.888871710879964j),(-0.5146117300961287-0.8913336626974173j)
2022-05-13T22:40:00,(1.0129828155113183+0j),(-0.5133279249064386+0.8891100468818534j),(-0.5144643904735399-0.8910784629851255j)
2022-05-13T22:45:00,(1.014787122019151+0j),(-0.5127338818842192+0.8880811341854875j),(-0.5156401043591036-0.893114859170086j)
2022-05-13T22:50:00,(1.016449890588873+0j),(-0.514020023273639+0.8903087964176799j),(-0.5161464149310808-0.8939918148051598j)
2022-05-13T22:55:00,(1.0177417961511448+0j),(-0.5144026158607881+0.8909714662172212j),(-0.5158921246920319-0.8935513711912584j)
2022-05-13T23:00:00,(1.008243516422634+0j),(-0.5131852736730104+0.8888629676977934j),(-0.5133607973250137-0.8891669835809932j)
2022-05-13T23:05:00,(1.0047395424679306+0j),(-0.5098641450961104+0.8831106042641337j),(-0.5112537925251005-0.8855175442157521j)
2022-05-13T23:10:00,(1.0078551802817328+0j),(-0.5100160680343387+0.8833737425119804j),(-0.5110834441891502-0.8852224922429013j)
2022-05-13T23:15:00,(1.0075276226018295+0j),(-0.5105930498442399+0.8843731043217723j),(-0.5117140960869597-0.8863148133717972j)
2022-05-13T23:20:00,(1.0088731481748814+0j),(-0.5111071708510092+0.8852635880267352j),(-0.5118945037019438-0.8866272885270217j)
2022-05-13T23:25:00,(1.0108765860843265+0j),(-0.5122212529599913+0.8871932348432956j),(-0.5123169202784418-0.8873589354994758j)
2022-05-13T23:30:00,(1.0121627113046456+0j),(-0.5121873998879419+0.8871345996025137j),(-0.5129781589991452-0.8885042345596657j)
2022-05-13T23:35:00,(1.0093158578104064+0j),(-0.5114826029132971+0.8859138554334081j),(-0.5124013150597722-0.8875051115486334j)
2022-05-13T23:40:00,(1.0092815441949172+0j),(-0.5119294421445193+0.8866878036846999j),(-0.5124318448787663-0.8875579907462773j)
2022-05-13T23:45:00,(1.0102496397829073+0j),(-0.5118395593233198+0.8865321220716548j),(-0.5127543209231767-0.8881165356394198j)
2022-05-13T23:50:00,(1.0098734611679483+0j),(-0.5118019037548732+0.8864669007139174j),(-0.5120508027969125-0.8868980065006847j)
2022-05-13T23:55:00,(1.0096302359559628+0j),(-0.5117171992109468+0.8863201881402047j),(-0.5123496745941444-0.8874156676384397j)
